currents,frequencies,response
-2.04,6277450000.0,-60.45004541202574
-2.04,6277475000.0,-60.60898502610267
-2.04,6277500000.0,-60.476759085085845
-2.04,6277525000.0,-60.36004200218858
-2.04,6277550000.0,-60.7901347006525
-2.04,6277575000.0,-60.38737503605792
-2.04,6277600000.0,-60.62739559261159
-2.04,6277625000.0,-60.42875742202101
-2.04,6277650000.0,-60.35070122782813
-2.04,6277675000.0,-60.574040363253346
-2.04,6277700000.0,-60.52753314119649
-2.04,6277725000.0,-60.82729985541754
-2.04,6277750000.0,-60.51405157269444
-2.04,6277775000.0,-60.27206936813602
-2.04,6277800000.0,-60.062031248433804
-2.04,6277825000.0,-60.33200876098444
-2.04,6277850000.0,-60.5130039087756
-2.04,6277875000.0,-60.449493228813516
-2.04,6277900000.0,-60.69531116504034
-2.04,6277925000.0,-60.23118040025503
-2.04,6277950000.0,-60.28118438909359
-2.04,6277975000.0,-60.576776102371255
-2.04,6278000000.0,-60.349412029162714
-2.04,6278025000.0,-60.54246523460398
-2.04,6278050000.0,-60.17745589522207
-2.04,6278075000.0,-60.181904909087066
-2.04,6278100000.0,-60.22451714318958
-2.04,6278125000.0,-60.23131810647895
-2.04,6278150000.0,-60.50668288188433
-2.04,6278175000.0,-60.206753233794444
-2.04,6278200000.0,-60.35999706062266
-2.04,6278225000.0,-60.05780573714323
-2.04,6278250000.0,-60.256905077455905
-2.04,6278275000.0,-60.429600049332834
-2.04,6278300000.0,-60.14059093212534
-2.04,6278325000.0,-60.29400512328848
-2.04,6278350000.0,-60.12119954420114
-2.04,6278375000.0,-60.1280890670958
-2.04,6278400000.0,-60.25453580488136
-2.04,6278425000.0,-60.0751247656833
-2.04,6278450000.0,-60.38569195297951
-2.04,6278475000.0,-60.24050052637978
-2.04,6278500000.0,-60.30347924961496
-2.04,6278525000.0,-59.91405537715805
-2.04,6278550000.0,-60.13134769355071
-2.04,6278575000.0,-60.4130708777527
-2.04,6278600000.0,-59.93814222299041
-2.04,6278625000.0,-60.28296895053398
-2.04,6278650000.0,-59.961679297855454
-2.04,6278675000.0,-59.96304296155412
-2.04,6278700000.0,-60.25605060203496
-2.04,6278725000.0,-59.94336051026907
-2.04,6278750000.0,-60.17187894502753
-2.04,6278775000.0,-59.92251868910989
-2.04,6278800000.0,-59.99031764787121
-2.04,6278825000.0,-59.846903160413575
-2.04,6278850000.0,-59.856988523343915
-2.04,6278875000.0,-60.227529659588434
-2.04,6278900000.0,-59.923549799125446
-2.04,6278925000.0,-60.05653349673871
-2.04,6278950000.0,-59.77924742356542
-2.04,6278975000.0,-59.9098794654748
-2.04,6279000000.0,-59.89834118752847
-2.04,6279025000.0,-59.83691436211038
-2.04,6279050000.0,-60.11558255461519
-2.04,6279075000.0,-59.66416873280572
-2.04,6279100000.0,-59.77029910673998
-2.04,6279125000.0,-59.72706974341137
-2.04,6279150000.0,-59.69181693290041
-2.04,6279175000.0,-59.965592292165866
-2.04,6279200000.0,-59.70202790551888
-2.04,6279225000.0,-60.02488867671241
-2.04,6279250000.0,-59.59233137523644
-2.04,6279275000.0,-59.5247829801605
-2.04,6279300000.0,-59.8295763198506
-2.04,6279325000.0,-59.46332773253119
-2.04,6279350000.0,-59.83649631226417
-2.04,6279375000.0,-59.55915836433981
-2.04,6279400000.0,-59.579447764853995
-2.04,6279425000.0,-59.6008857175476
-2.04,6279450000.0,-59.36360259739584
-2.04,6279475000.0,-59.83968692326216
-2.04,6279500000.0,-59.22340761623789
-2.04,6279525000.0,-59.444533534082254
-2.04,6279550000.0,-59.331919587218906
-2.04,6279575000.0,-59.27964537270952
-2.04,6279600000.0,-59.71871161699758
-2.04,6279625000.0,-59.17468423069409
-2.04,6279650000.0,-59.47403123617404
-2.04,6279675000.0,-59.2208147908924
-2.04,6279700000.0,-59.20330858834149
-2.04,6279725000.0,-59.38439432693609
-2.04,6279750000.0,-59.39035029866051
-2.04,6279775000.0,-59.56092954292919
-2.04,6279800000.0,-59.14752590898417
-2.04,6279825000.0,-59.2192689075341
-2.04,6279850000.0,-59.08795483923923
-2.04,6279875000.0,-59.30304120639228
-2.04,6279900000.0,-59.671643585803636
-2.04,6279925000.0,-59.276784618527714
-2.04,6279950000.0,-59.61199712358781
-2.04,6279975000.0,-59.53057408417773
-2.04,6280000000.0,-59.97964600845326
-2.04,6280025000.0,-60.80461918953592
-2.04,6280050000.0,-60.65162691866494
-2.04,6280075000.0,-61.28317754105977
-2.04,6280100000.0,-61.88285314292895
-2.04,6280125000.0,-62.51628544063543
-2.04,6280150000.0,-63.32666399842957
-2.04,6280175000.0,-65.19406415355353
-2.04,6280200000.0,-66.20469581747459
-2.04,6280225000.0,-69.16582221217655
-2.04,6280250000.0,-71.07315811327963
-2.04,6280275000.0,-74.93587114282823
-2.04,6280300000.0,-80.39444076856645
-2.04,6280325000.0,-78.67918233996254
-2.04,6280350000.0,-77.14392259177457
-2.04,6280375000.0,-73.82825715213238
-2.04,6280400000.0,-71.12996099034208
-2.04,6280425000.0,-70.55475703754264
-2.04,6280450000.0,-68.38695250331217
-2.04,6280475000.0,-67.08601135804653
-2.04,6280500000.0,-67.00159534663518
-2.04,6280525000.0,-65.94534652566333
-2.04,6280550000.0,-65.35637331392707
-2.04,6280575000.0,-64.44785406861848
-2.04,6280600000.0,-64.36980247204288
-2.04,6280625000.0,-64.13554891572784
-2.04,6280650000.0,-63.32934664926806
-2.04,6280675000.0,-63.4375718916603
-2.04,6280700000.0,-62.96202909679052
-2.04,6280725000.0,-62.25137800500592
-2.04,6280750000.0,-62.63213782962108
-2.04,6280775000.0,-62.18616915127971
-2.04,6280800000.0,-62.569750914348425
-2.04,6280825000.0,-61.98811730984552
-2.04,6280850000.0,-62.036741514033835
-2.04,6280875000.0,-61.75069930664933
-2.04,6280900000.0,-61.38960091582787
-2.04,6280925000.0,-61.548111212149806
-2.04,6280950000.0,-61.236622046517866
-2.04,6280975000.0,-61.638579821685624
-2.04,6281000000.0,-61.33770689804588
-2.04,6281025000.0,-61.13078450427822
-2.04,6281050000.0,-61.432761372481664
-2.04,6281075000.0,-60.839873480607984
-2.04,6281100000.0,-61.16314213872188
-2.04,6281125000.0,-60.93430606098531
-2.04,6281150000.0,-60.901011665779485
-2.04,6281175000.0,-60.77900277438759
-2.04,6281200000.0,-60.78307563227434
-2.04,6281225000.0,-61.12433860031996
-2.04,6281250000.0,-60.65265463470538
-2.04,6281275000.0,-60.78957908748358
-2.04,6281300000.0,-60.74648390131269
-2.04,6281325000.0,-60.47240004098954
-2.04,6281350000.0,-60.51111019419329
-2.04,6281375000.0,-60.11712233168507
-2.04,6281400000.0,-60.557846112211905
-2.04,6281425000.0,-60.466193721591026
-2.04,6281450000.0,-60.28711338855906
-2.04,6281475000.0,-60.5452626171552
-2.04,6281500000.0,-60.432139654305665
-2.04,6281525000.0,-60.3819821279214
-2.04,6281550000.0,-60.43974872630349
-2.04,6281575000.0,-60.46967786858851
-2.04,6281600000.0,-60.3587064888338
-2.04,6281625000.0,-60.21277010675657
-2.04,6281650000.0,-60.57367300078397
-2.04,6281675000.0,-60.15808040081347
-2.04,6281700000.0,-60.509823719140606
-2.04,6281725000.0,-60.21058498898707
-2.04,6281750000.0,-60.18000363725858
-2.04,6281775000.0,-60.08134064023877
-2.04,6281800000.0,-60.25702551306756
-2.04,6281825000.0,-60.220306261515645
-2.04,6281850000.0,-59.708272294657554
-2.04,6281875000.0,-60.007745136416446
-2.04,6281900000.0,-60.18201015639598
-2.04,6281925000.0,-59.836535164465886
-2.04,6281950000.0,-60.45986008883847
-2.04,6281975000.0,-60.015404766123325
-2.04,6282000000.0,-60.08759915090931
-2.04,6282025000.0,-59.89202461249768
-2.04,6282050000.0,-59.946372410427095
-2.04,6282075000.0,-60.30223552193139
-2.04,6282100000.0,-59.81801483688564
-2.04,6282125000.0,-60.395541578719225
-2.04,6282150000.0,-59.88885409269828
-2.04,6282175000.0,-59.86449228972727
-2.04,6282200000.0,-59.42362123501791
-2.04,6282225000.0,-59.826472654497984
-2.04,6282250000.0,-59.57260688757376
-2.04,6282275000.0,-59.67002031326732
-2.04,6282300000.0,-59.9753472891325
-2.04,6282325000.0,-59.47116571045225
-2.04,6282350000.0,-59.539026633114744
-2.04,6282375000.0,-59.786170903589465
-2.04,6282400000.0,-59.62063522891462
-2.04,6282425000.0,-59.860780417910064
-2.04,6282450000.0,-59.54751986069294
-2.04,6282475000.0,-59.45488508573081
-2.04,6282500000.0,-59.76395704692389
-2.04,6282525000.0,-59.1681587347794
-2.04,6282550000.0,-59.75281562429159
-2.04,6282575000.0,-59.5285004212496
-2.04,6282600000.0,-59.85244342783348
-2.04,6282625000.0,-59.637975918571854
-2.04,6282650000.0,-59.607398310533185
-2.04,6282675000.0,-59.7852721080651
-2.04,6282700000.0,-59.44426562977259
-2.04,6282725000.0,-59.70829788412166
-2.04,6282750000.0,-59.10590251212197
-2.04,6282775000.0,-59.25956114908529
-2.04,6282800000.0,-59.504054818256435
-2.04,6282825000.0,-59.26133399403298
-2.04,6282850000.0,-59.19097174955358
-2.04,6282875000.0,-59.03249560500968
-2.04,6282900000.0,-58.96887182873208
-2.04,6282925000.0,-59.30872480847042
-2.04,6282950000.0,-59.164575532229165
-2.04,6282975000.0,-59.59976091617059
-2.04,6283000000.0,-58.84676292589003
-2.04,6283025000.0,-59.28464609277512
-2.04,6283050000.0,-59.13594842322999
-2.04,6283075000.0,-58.971375160963234
-2.04,6283100000.0,-59.21192111349357
-2.04,6283125000.0,-58.963917183550834
-2.04,6283150000.0,-59.43294667819295
-2.04,6283175000.0,-59.054437807362426
-2.04,6283200000.0,-59.07721444557644
-2.04,6283225000.0,-58.613623825447725
-2.04,6283250000.0,-58.74796651407784
-2.04,6283275000.0,-59.35575210171227
-2.04,6283300000.0,-58.935954532857366
-2.04,6283325000.0,-59.04105525852577
-2.04,6283350000.0,-59.118487737185745
-2.04,6283375000.0,-59.270543125314305
-2.04,6283400000.0,-59.07232525038584
-2.04,6283425000.0,-58.96064317945603
-2.04,6283450000.0,-59.15614307247993
-2.04,6283475000.0,-59.16094961030416
-2.04,6283500000.0,-59.094025462594395
-2.04,6283525000.0,-59.141130740508274
-2.04,6283550000.0,-58.64401425395208
-2.04,6283575000.0,-59.52807591714042
-2.04,6283600000.0,-59.00884163563106
-2.04,6283625000.0,-58.888557269174555
-2.04,6283650000.0,-58.69981234889969
-2.04,6283675000.0,-59.17064829283846
-2.04,6283700000.0,-58.96732260680473
-2.04,6283725000.0,-58.84864502303315
-2.04,6283750000.0,-59.26460196421377
-2.04,6283775000.0,-58.5120068771645
-2.04,6283800000.0,-59.18616185349954
-2.04,6283825000.0,-58.717748736120285
-2.04,6283850000.0,-58.57248887521572
-2.04,6283875000.0,-59.27935558553172
-2.04,6283900000.0,-59.04386896154341
-2.04,6283925000.0,-59.02296244293119
-2.04,6283950000.0,-58.723569319339155
-2.04,6283975000.0,-58.63695247587125
-2.04,6284000000.0,-59.14723052896228
-2.04,6284025000.0,-59.20915657718059
-2.04,6284050000.0,-59.31612553010633
-2.04,6284075000.0,-58.671983618266204
-2.04,6284100000.0,-58.88828596631372
-2.04,6284125000.0,-58.80504062676161
-2.04,6284150000.0,-58.52583039209797
-2.04,6284175000.0,-58.782338058452055
-2.04,6284200000.0,-58.65632527565323
-2.04,6284225000.0,-58.41601422338905
-2.04,6284250000.0,-58.33544904408035
-2.04,6284275000.0,-58.76205976278729
-2.04,6284300000.0,-58.60346071997499
-2.04,6284325000.0,-58.74662954411597
-2.04,6284350000.0,-58.668037218335
-2.04,6284375000.0,-58.290657943268016
-2.04,6284400000.0,-58.13556826386623
-2.04,6284425000.0,-58.59328244904539
-2.04,6284450000.0,-58.365575578597316
-2.04,6284475000.0,-58.60191768172047
-2.04,6284500000.0,-58.33458495653779
-2.04,6284525000.0,-58.92975103609258
-2.04,6284550000.0,-58.28613990821068
-2.04,6284575000.0,-58.387827092278776
-2.04,6284600000.0,-59.02734843127973
-2.04,6284625000.0,-58.38437707500853
-2.04,6284650000.0,-58.612260179174804
-2.04,6284675000.0,-58.5079792888767
-2.04,6284700000.0,-58.4921200114432
-2.04,6284725000.0,-58.520262293658476
-2.04,6284750000.0,-58.61925386390765
-2.04,6284775000.0,-58.727691060450326
-2.04,6284800000.0,-58.3975692585767
-2.04,6284825000.0,-58.14008257593473
-2.04,6284850000.0,-58.18442189554048
-2.04,6284875000.0,-58.263028421996246
-2.04,6284900000.0,-58.80557352647236
-2.04,6284925000.0,-57.88676970828787
-2.04,6284950000.0,-58.55571911867099
-2.04,6284975000.0,-57.94466441896126
-2.04,6285000000.0,-58.279852856500185
-1.98,6275000000.0,-61.48112989648635
-1.98,6275025000.0,-61.19324427928951
-1.98,6275050000.0,-61.23681345790856
-1.98,6275075000.0,-61.379272488026785
-1.98,6275100000.0,-61.1796803733055
-1.98,6275125000.0,-61.45600901446038
-1.98,6275150000.0,-61.25069699745701
-1.98,6275175000.0,-61.135174504691605
-1.98,6275200000.0,-61.129569203759715
-1.98,6275225000.0,-61.208558413544516
-1.98,6275250000.0,-61.42466173597555
-1.98,6275275000.0,-61.19279903662448
-1.98,6275300000.0,-61.47938160567058
-1.98,6275325000.0,-61.20174715991058
-1.98,6275350000.0,-61.11189047435994
-1.98,6275375000.0,-61.280132465903925
-1.98,6275400000.0,-61.09405846577338
-1.98,6275425000.0,-61.35005749988011
-1.98,6275450000.0,-61.01982064991365
-1.98,6275475000.0,-60.99099989083645
-1.98,6275500000.0,-61.15715612295383
-1.98,6275525000.0,-60.84002673386901
-1.98,6275550000.0,-61.20892154242054
-1.98,6275575000.0,-61.179181239714346
-1.98,6275600000.0,-61.219808670414764
-1.98,6275625000.0,-61.11493695885208
-1.98,6275650000.0,-61.186465035604996
-1.98,6275675000.0,-61.40186308325197
-1.98,6275700000.0,-61.01401008691557
-1.98,6275725000.0,-61.26005488687536
-1.98,6275750000.0,-60.946679443601454
-1.98,6275775000.0,-61.043773035407376
-1.98,6275800000.0,-61.27368337997005
-1.98,6275825000.0,-61.0568726124972
-1.98,6275850000.0,-61.2689587091193
-1.98,6275875000.0,-61.062080574168924
-1.98,6275900000.0,-61.14271335510183
-1.98,6275925000.0,-60.81264823143789
-1.98,6275950000.0,-61.02439699376688
-1.98,6275975000.0,-61.138639797477126
-1.98,6276000000.0,-61.043721284476156
-1.98,6276025000.0,-61.25679423776711
-1.98,6276050000.0,-60.95041719200004
-1.98,6276075000.0,-60.82254275748721
-1.98,6276100000.0,-61.233355326245196
-1.98,6276125000.0,-61.04823503517051
-1.98,6276150000.0,-61.1401772524422
-1.98,6276175000.0,-61.079960492960026
-1.98,6276200000.0,-61.00112590702844
-1.98,6276225000.0,-60.887023768825834
-1.98,6276250000.0,-60.98224106926237
-1.98,6276275000.0,-61.11062752137794
-1.98,6276300000.0,-60.803817502631084
-1.98,6276325000.0,-61.13208088135242
-1.98,6276350000.0,-60.73850470123551
-1.98,6276375000.0,-60.863970629575576
-1.98,6276400000.0,-61.144302766509725
-1.98,6276425000.0,-60.87302159312589
-1.98,6276450000.0,-61.165568620272765
-1.98,6276475000.0,-60.765011041451785
-1.98,6276500000.0,-60.88431657690677
-1.98,6276525000.0,-60.920276007386136
-1.98,6276550000.0,-60.874628307659464
-1.98,6276575000.0,-61.10925689249869
-1.98,6276600000.0,-60.72341346736757
-1.98,6276625000.0,-60.857246385974605
-1.98,6276650000.0,-60.847705452681694
-1.98,6276675000.0,-60.787780689838655
-1.98,6276700000.0,-60.96692668458424
-1.98,6276725000.0,-60.769849536239064
-1.98,6276750000.0,-60.95670033692188
-1.98,6276775000.0,-60.84966157987887
-1.98,6276800000.0,-60.64176189367152
-1.98,6276825000.0,-60.818622332751005
-1.98,6276850000.0,-60.535678552469776
-1.98,6276875000.0,-60.970734931001516
-1.98,6276900000.0,-60.68382625344255
-1.98,6276925000.0,-60.694627592032475
-1.98,6276950000.0,-60.70312677039408
-1.98,6276975000.0,-60.65315499584359
-1.98,6277000000.0,-61.034313861303715
-1.98,6277025000.0,-60.48653155954469
-1.98,6277050000.0,-60.6959058287086
-1.98,6277075000.0,-60.61372888087276
-1.98,6277100000.0,-60.64567012542418
-1.98,6277125000.0,-60.82731724604612
-1.98,6277150000.0,-60.62284137414008
-1.98,6277175000.0,-60.83450263189448
-1.98,6277200000.0,-60.63236863080522
-1.98,6277225000.0,-60.5416780290103
-1.98,6277250000.0,-60.36416388053616
-1.98,6277275000.0,-60.590411400088975
-1.98,6277300000.0,-60.698320303230716
-1.98,6277325000.0,-60.604277013261125
-1.98,6277350000.0,-60.92615047391127
-1.98,6277375000.0,-60.55238717138333
-1.98,6277400000.0,-60.578711690457546
-1.98,6277425000.0,-60.73282140905305
-1.98,6277450000.0,-60.50797173775337
-1.98,6277475000.0,-60.72923823756724
-1.98,6277500000.0,-60.58135025639931
-1.98,6277525000.0,-60.517687303127886
-1.98,6277550000.0,-60.42111172285986
-1.98,6277575000.0,-60.49263307102179
-1.98,6277600000.0,-60.66873297647717
-1.98,6277625000.0,-60.513513610547875
-1.98,6277650000.0,-60.80169348861209
-1.98,6277675000.0,-60.35404140538546
-1.98,6277700000.0,-60.39278738302133
-1.98,6277725000.0,-60.73906007554845
-1.98,6277750000.0,-60.37616112239861
-1.98,6277775000.0,-60.62974377529279
-1.98,6277800000.0,-60.3992342530027
-1.98,6277825000.0,-60.44363823466854
-1.98,6277850000.0,-60.63574987559517
-1.98,6277875000.0,-60.40720065724176
-1.98,6277900000.0,-60.636529643138246
-1.98,6277925000.0,-60.25737412109941
-1.98,6277950000.0,-60.36895617730483
-1.98,6277975000.0,-60.397613442951645
-1.98,6278000000.0,-60.257751241371686
-1.98,6278025000.0,-60.6528355904684
-1.98,6278050000.0,-60.308374929221706
-1.98,6278075000.0,-60.5536840687291
-1.98,6278100000.0,-60.255373973192796
-1.98,6278125000.0,-60.32520527377432
-1.98,6278150000.0,-60.5303789171454
-1.98,6278175000.0,-60.2902077491785
-1.98,6278200000.0,-60.513657010353825
-1.98,6278225000.0,-60.23018545426375
-1.98,6278250000.0,-60.188097995617404
-1.98,6278275000.0,-60.20913351966818
-1.98,6278300000.0,-60.15096037284226
-1.98,6278325000.0,-60.28475903730233
-1.98,6278350000.0,-60.14007074832814
-1.98,6278375000.0,-60.42093410184964
-1.98,6278400000.0,-60.146854246413
-1.98,6278425000.0,-60.15134097100773
-1.98,6278450000.0,-60.26243495988694
-1.98,6278475000.0,-60.141396146891495
-1.98,6278500000.0,-60.32937220086973
-1.98,6278525000.0,-59.94096078707592
-1.98,6278550000.0,-60.07758283996067
-1.98,6278575000.0,-59.92917943031021
-1.98,6278600000.0,-59.91461425731853
-1.98,6278625000.0,-60.25222848374896
-1.98,6278650000.0,-60.11695230564083
-1.98,6278675000.0,-60.06376704842169
-1.98,6278700000.0,-60.03275104230113
-1.98,6278725000.0,-59.952688324967916
-1.98,6278750000.0,-60.14619230538124
-1.98,6278775000.0,-59.94703299166719
-1.98,6278800000.0,-60.03730020569399
-1.98,6278825000.0,-59.6947527535297
-1.98,6278850000.0,-59.88078081184443
-1.98,6278875000.0,-59.92868470215057
-1.98,6278900000.0,-59.87817941670276
-1.98,6278925000.0,-60.009141460050365
-1.98,6278950000.0,-59.84774930758297
-1.98,6278975000.0,-59.887931733702345
-1.98,6279000000.0,-59.79565499674793
-1.98,6279025000.0,-59.827313029940434
-1.98,6279050000.0,-60.045699307956326
-1.98,6279075000.0,-59.741046602653476
-1.98,6279100000.0,-60.176521284704016
-1.98,6279125000.0,-59.708915475503446
-1.98,6279150000.0,-59.69759092915395
-1.98,6279175000.0,-59.8418305925317
-1.98,6279200000.0,-59.89040580625269
-1.98,6279225000.0,-60.00478083576097
-1.98,6279250000.0,-59.818108311246654
-1.98,6279275000.0,-59.75554448339024
-1.98,6279300000.0,-59.674881071845725
-1.98,6279325000.0,-59.45300219136142
-1.98,6279350000.0,-59.742933441149646
-1.98,6279375000.0,-59.57408159960102
-1.98,6279400000.0,-59.725341126081574
-1.98,6279425000.0,-59.54666324993439
-1.98,6279450000.0,-59.37477964017593
-1.98,6279475000.0,-59.66056840232412
-1.98,6279500000.0,-59.438939040268835
-1.98,6279525000.0,-59.769390392762844
-1.98,6279550000.0,-59.42740369706495
-1.98,6279575000.0,-59.41218385724177
-1.98,6279600000.0,-59.45574548300879
-1.98,6279625000.0,-59.47470786311286
-1.98,6279650000.0,-59.504684050623624
-1.98,6279675000.0,-59.18372092727676
-1.98,6279700000.0,-59.30898158040047
-1.98,6279725000.0,-59.29323340358672
-1.98,6279750000.0,-59.2456055716642
-1.98,6279775000.0,-59.45557179978895
-1.98,6279800000.0,-59.30895786117196
-1.98,6279825000.0,-59.50714218770855
-1.98,6279850000.0,-59.42091160679642
-1.98,6279875000.0,-59.42696804237678
-1.98,6279900000.0,-59.32579376907795
-1.98,6279925000.0,-59.48489487043912
-1.98,6279950000.0,-59.92786877350084
-1.98,6279975000.0,-59.326850604726225
-1.98,6280000000.0,-59.91681512605225
-1.98,6280025000.0,-60.34476039490723
-1.98,6280050000.0,-60.746274929940995
-1.98,6280075000.0,-61.28951658737036
-1.98,6280100000.0,-61.93759204196969
-1.98,6280125000.0,-63.827634571029265
-1.98,6280150000.0,-63.82257397011894
-1.98,6280175000.0,-64.92773885607093
-1.98,6280200000.0,-66.49265416458245
-1.98,6280225000.0,-68.56962526694359
-1.98,6280250000.0,-71.97597628253706
-1.98,6280275000.0,-75.09430235797588
-1.98,6280300000.0,-80.24521479750186
-1.98,6280325000.0,-82.80233957834963
-1.98,6280350000.0,-78.18518311617873
-1.98,6280375000.0,-73.68179166209927
-1.98,6280400000.0,-71.36045329468854
-1.98,6280425000.0,-70.10255717073987
-1.98,6280450000.0,-68.37799566921396
-1.98,6280475000.0,-66.71709974705314
-1.98,6280500000.0,-67.19662194094111
